WARN  2015-03-09 22:20:05,355 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-09 22:52:31,699 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:52:31,699 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:52:31,700 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:52:31,700 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.ApplicationLayer.Services.PcdApplicationModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:52:31,700 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.DataLayer.PcdWebDataModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:52:31,700 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebCoreModule, PcdWeb.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:52:31,700 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.Web.PcdWebWebModule, PcdWeb.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:52:31,700 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebWebApiModule, PcdWeb.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:52:31,721 [1    ] Abp.Modules.AbpModuleManager             - 12 modules loaded.
DEBUG 2015-03-09 22:52:33,646 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 0 classes defines auto mapping attributes
WARN  2015-03-09 22:52:35,555 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-09 22:52:35,583 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IConsignorPmtAppService' with service name 'pcdWebApi/consignorPmt'.
DEBUG 2015-03-09 22:52:35,586 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemSaleTransactionAppService' with service name 'pcdWebApi/itemSaleTransaction'.
DEBUG 2015-03-09 22:52:35,589 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPcdWebUserAppService' with service name 'pcdWebApi/pcdWebUser'.
DEBUG 2015-03-09 22:52:35,592 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPersonAppService' with service name 'pcdWebApi/person'.
DEBUG 2015-03-09 22:52:35,594 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IStoreCreditTransactionAppService' with service name 'pcdWebApi/storeCreditTransaction'.
DEBUG 2015-03-09 22:52:35,596 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IVideoAppService' with service name 'pcdWebApi/video'.
DEBUG 2015-03-09 22:52:35,599 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemAppService' with service name 'pcdWebApi/item'.
DEBUG 2015-03-09 22:52:35,603 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IBookAppService' with service name 'pcdWebApi/book'.
DEBUG 2015-03-09 22:58:37,706 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2015-03-09 22:58:40,595 [1    ] Abp.Modules.AbpModuleManager             - Found 12 ABP modules in total.
DEBUG 2015-03-09 22:58:40,599 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Startup.Application.AbpApplicationModule, Abp.Application, Version=0.1.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,601 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,601 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,601 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,601 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,602 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,602 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,602 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.ApplicationLayer.Services.PcdApplicationModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,604 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.DataLayer.PcdWebDataModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,604 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebCoreModule, PcdWeb.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,605 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.Web.PcdWebWebModule, PcdWeb.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,605 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebWebApiModule, PcdWeb.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 22:58:40,621 [1    ] Abp.Modules.AbpModuleManager             - 12 modules loaded.
DEBUG 2015-03-09 22:58:42,567 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 0 classes defines auto mapping attributes
WARN  2015-03-09 22:58:44,463 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-09 22:58:44,492 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IConsignorPmtAppService' with service name 'pcdWebApi/consignorPmt'.
DEBUG 2015-03-09 22:58:44,495 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemSaleTransactionAppService' with service name 'pcdWebApi/itemSaleTransaction'.
DEBUG 2015-03-09 22:58:44,499 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPcdWebUserAppService' with service name 'pcdWebApi/pcdWebUser'.
DEBUG 2015-03-09 22:58:44,501 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPersonAppService' with service name 'pcdWebApi/person'.
DEBUG 2015-03-09 22:58:44,503 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IStoreCreditTransactionAppService' with service name 'pcdWebApi/storeCreditTransaction'.
DEBUG 2015-03-09 22:58:44,505 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IVideoAppService' with service name 'pcdWebApi/video'.
DEBUG 2015-03-09 22:58:44,508 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemAppService' with service name 'pcdWebApi/item'.
DEBUG 2015-03-09 22:58:44,510 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IBookAppService' with service name 'pcdWebApi/book'.
DEBUG 2015-03-09 23:00:02,562 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2015-03-09 23:00:05,576 [1    ] Abp.Modules.AbpModuleManager             - Found 12 ABP modules in total.
DEBUG 2015-03-09 23:00:05,579 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Startup.Application.AbpApplicationModule, Abp.Application, Version=0.1.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,581 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,581 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,582 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,582 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,582 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,582 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,582 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.ApplicationLayer.Services.PcdApplicationModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,582 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.DataLayer.PcdWebDataModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,583 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebCoreModule, PcdWeb.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,583 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.Web.PcdWebWebModule, PcdWeb.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,584 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebWebApiModule, PcdWeb.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:00:05,600 [1    ] Abp.Modules.AbpModuleManager             - 12 modules loaded.
DEBUG 2015-03-09 23:00:07,482 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 0 classes defines auto mapping attributes
WARN  2015-03-09 23:00:09,429 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-09 23:00:09,462 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IConsignorPmtAppService' with service name 'pcdWebApi/consignorPmt'.
DEBUG 2015-03-09 23:00:09,465 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemSaleTransactionAppService' with service name 'pcdWebApi/itemSaleTransaction'.
DEBUG 2015-03-09 23:00:09,470 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPcdWebUserAppService' with service name 'pcdWebApi/pcdWebUser'.
DEBUG 2015-03-09 23:00:09,473 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPersonAppService' with service name 'pcdWebApi/person'.
DEBUG 2015-03-09 23:00:09,476 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IStoreCreditTransactionAppService' with service name 'pcdWebApi/storeCreditTransaction'.
DEBUG 2015-03-09 23:00:09,478 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IVideoAppService' with service name 'pcdWebApi/video'.
DEBUG 2015-03-09 23:00:09,481 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemAppService' with service name 'pcdWebApi/item'.
DEBUG 2015-03-09 23:00:09,486 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IBookAppService' with service name 'pcdWebApi/book'.
DEBUG 2015-03-09 23:18:20,262 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2015-03-09 23:18:23,248 [1    ] Abp.Modules.AbpModuleManager             - Found 12 ABP modules in total.
DEBUG 2015-03-09 23:18:23,251 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Startup.Application.AbpApplicationModule, Abp.Application, Version=0.1.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,253 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,253 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,253 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,254 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,255 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,255 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,255 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.ApplicationLayer.Services.PcdApplicationModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,255 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.DataLayer.PcdWebDataModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,255 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebCoreModule, PcdWeb.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,256 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.Web.PcdWebWebModule, PcdWeb.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,256 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebWebApiModule, PcdWeb.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-09 23:18:23,272 [1    ] Abp.Modules.AbpModuleManager             - 12 modules loaded.
DEBUG 2015-03-09 23:18:25,313 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 0 classes defines auto mapping attributes
WARN  2015-03-09 23:18:27,272 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-09 23:18:27,302 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IConsignorPmtAppService' with service name 'pcdWebApi/consignorPmt'.
DEBUG 2015-03-09 23:18:27,304 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemSaleTransactionAppService' with service name 'pcdWebApi/itemSaleTransaction'.
DEBUG 2015-03-09 23:18:27,308 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPcdWebUserAppService' with service name 'pcdWebApi/pcdWebUser'.
DEBUG 2015-03-09 23:18:27,311 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPersonAppService' with service name 'pcdWebApi/person'.
DEBUG 2015-03-09 23:18:27,314 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IStoreCreditTransactionAppService' with service name 'pcdWebApi/storeCreditTransaction'.
DEBUG 2015-03-09 23:18:27,316 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IVideoAppService' with service name 'pcdWebApi/video'.
